463.12275257025107 133.9390018599853
722.3580230899643 863.8358515272523
634.3272544815445 609.1488137899614
675.4375174740169 269.8545056835672
40.916417519605844 223.1176419319597
558.5937671619448 985.5988580292295
684.0987576305704 993.3204704285358
893.3991852805088 386.55583293911735
614.2563508203855 404.9577464663662
22.79252537277232 272.137909743871
267.8893048605898 604.6953236026583
11.584365968976718 722.9930734252729
84.42354155272346 731.8392465876906
467.85724292048434 707.2863370543716
506.93858572964876 542.9773984795305
355.9979498210675 822.1013704951245
825.4383711839698 762.5293903805426
51.66343677666019 932.6511379197794
30.696111262040084 94.40218981094417
543.4289931394876 153.22496200580815
291.23410631423786 518.0327294002286
943.9103973170579 811.1675429200379
166.13728202267941 156.25593780738612
842.113735233392 16.55464660156547
611.3615046196757 360.09191969573396
455.60072816525144 530.8316816022092
929.2235405662117 801.6417113287698
597.6348992487991 402.948842739892
279.40789394218166 298.5733440737711
556.4496586573405 322.79164696672757
171.98087924264206 566.9910083633475
329.8276740533842 627.2617947028483
284.955953952289 562.9336433685228
898.6636829367975 310.7817646729516
153.5206075430833 215.61327306861676
16.786517139700695 314.40254848000006
316.46321549047883 447.98495576814435
558.1868617063985 334.5986094243093
488.0102459390089 241.0529432565498
109.16615630419257 843.1539325806978
294.4931119597638 692.7320935229424
628.5752897648908 502.3753239824658
492.46520725899677 634.134318565891
599.7589840790973 790.9262932304468
691.0423493768593 536.7682300730143
55.41844228309234 425.57771276254795
751.9499987919385 979.1367415433187
183.40997161064465 826.7334160121245
529.9975042642133 457.8011399507841
754.531147063299 550.3886548549949
223.35427824589436 709.8286161349934
739.6484093059852 968.8629998512218
72.73760537577168 482.54921398215413
865.9456655731299 111.51925361340741
294.1377171565152 559.4111081819215
804.5248921147936 317.2093334040553
66.99257325644193 204.06606715571218
966.0845544684358 726.8506008927053
736.2194221982747 834.1880676406689
793.4822218670168 373.023915171377
12.006499450564423 992.798457753258
983.0817473863697 165.61152890303921
818.8685498569572 521.2326410979686
337.76828322885154 262.96101823955996
356.24545492470384 341.67522928160264
113.75685884476994 101.29633636004887
490.5282341099261 167.72873240467823
310.5211375406204 277.4777952262977
416.9572591730012 363.5446341075501
35.26054563200675 172.60188018713808
290.2201801923131 81.14865794928672
787.0676193152011 977.0392499484009
558.3428833402818 512.8092643306346
77.06356486251076 669.9038774301613
692.0024961234491 539.5595813135377
607.5729075157165 836.9148257914455
124.42836562210525 18.82971676532086
252.22588249038992 47.704886609094885
17.142815414147083 939.607792127103
145.84195599659267 363.2396989386507
214.84750412499187 563.8815973616022
661.3272029531668 637.8815872076542
584.3203660638385 586.4545914977247
20.91865164658313 881.3824330553753
36.53724693030846 426.3915982933411
849.1006699534541 919.7077978943772
41.33868702476673 383.45647431408514
638.1116589521882 390.66429373208587
238.884899962319 697.2592716833072
743.019655258642 273.21102268760376
920.6126474027561 364.5910823818752
461.0714015795191 271.083263378874
62.20974156184822 651.134939609099
847.0434620725154 572.6332384680242
956.3761728326472 257.3520428086664
881.2089794819243 843.3800371923196
92.7989936939797 670.6903035040414
276.1389001788016 377.54341131665115
947.6786037426778 651.9958897089233
690.872285826285 327.8532272620135
